Stop Name,Stop ID,Schedule,,,,,,,,,,,,,,,,,,,,
1155 Gordon St. ,1610,-,9:27 AM,9:57 AM,10:27 AM,10:57 AM,11:27 AM,11:57 AM,12:27 PM,12:57 PM,1:27 PM,1:57 PM,2:27 PM,2:57 PM,3:27 PM,3:57 PM,4:27 PM,4:57 PM,5:27 PM,5:57 PM,6:27 PM,6:57 PM
Gordon St. at Edinburgh Rd. S.,1611,-,9:27 AM,9:57 AM,10:27 AM,10:57 AM,11:27 AM,11:57 AM,12:27 PM,12:57 PM,1:27 PM,1:57 PM,2:27 PM,2:57 PM,3:27 PM,3:57 PM,4:27 PM,4:57 PM,5:27 PM,5:57 PM,6:27 PM,6:57 PM
Gordon St. at Arkell Rd. ,1612,-,9:30 AM,10:00 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:30 PM,3:00 PM,3:30 PM,4:00 PM,4:30 PM,5:00 PM,5:30 PM,6:00 PM,6:30 PM,7:00 PM
1417 Gordon St.,1613,-,9:30 AM,10:00 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:30 PM,3:00 PM,3:30 PM,4:00 PM,4:30 PM,5:00 PM,5:30 PM,6:00 PM,6:30 PM,7:00 PM
Gordon St. at Lowes Rd. ,1614,-,9:30 AM,10:00 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:30 PM,3:00 PM,3:30 PM,4:00 PM,4:30 PM,5:00 PM,5:30 PM,6:00 PM,6:30 PM,7:00 PM
Gordon St. at Clairfields Dr.,1615,-,9:32 AM,10:02 AM,10:32 AM,11:02 AM,11:32 AM,12:02 PM,12:32 PM,1:02 PM,1:32 PM,2:02 PM,2:32 PM,3:02 PM,3:32 PM,4:02 PM,4:32 PM,5:02 PM,5:32 PM,6:02 PM,6:32 PM,7:02 PM
25 Clairfields Dr. W.,1616,-,9:32 AM,10:02 AM,10:32 AM,11:02 AM,11:32 AM,12:02 PM,12:32 PM,1:02 PM,1:32 PM,2:02 PM,2:32 PM,3:02 PM,3:32 PM,4:02 PM,4:32 PM,5:02 PM,5:32 PM,6:02 PM,6:32 PM,7:02 PM
Opposite 116 Clairfields Dr. W.,1617,-,9:32 AM,10:02 AM,10:32 AM,11:02 AM,11:32 AM,12:02 PM,12:32 PM,1:02 PM,1:32 PM,2:02 PM,2:32 PM,3:02 PM,3:32 PM,4:02 PM,4:32 PM,5:02 PM,5:32 PM,6:02 PM,6:32 PM,7:02 PM
Clairfields Dr. W. at Boulder Cres.,1618,-,9:36 AM,10:06 AM,10:36 AM,11:06 AM,11:36 AM,12:06 PM,12:36 PM,1:06 PM,1:36 PM,2:06 PM,2:36 PM,3:06 PM,3:36 PM,4:06 PM,4:36 PM,5:06 PM,5:36 PM,6:06 PM,6:36 PM,7:06 PM
Laird Rd. at Clair Rd. W.,1619,-,9:36 AM,10:06 AM,10:36 AM,11:06 AM,11:36 AM,12:06 PM,12:36 PM,1:06 PM,1:36 PM,2:06 PM,2:36 PM,3:06 PM,3:36 PM,4:06 PM,4:36 PM,5:06 PM,5:36 PM,6:06 PM,6:36 PM,7:06 PM
Southgate Dr. at Laird Rd. ,1620,-,9:38 AM,10:08 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:38 PM,3:08 PM,3:38 PM,4:08 PM,4:38 PM,5:08 PM,5:38 PM,6:08 PM,6:38 PM,7:08 PM
125 Southgate Dr.,1621,-,9:38 AM,10:08 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:38 PM,3:08 PM,3:38 PM,4:08 PM,4:38 PM,5:08 PM,5:38 PM,6:08 PM,6:38 PM,7:08 PM
180 Southgate Dr.,1622,-,9:38 AM,10:08 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:38 PM,3:08 PM,3:38 PM,4:08 PM,4:38 PM,5:08 PM,5:38 PM,6:08 PM,6:38 PM,7:08 PM
310 Southgate Dr.,1623,-,9:38 AM,10:08 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:38 PM,3:08 PM,3:38 PM,4:08 PM,4:38 PM,5:08 PM,5:38 PM,6:08 PM,6:38 PM,7:08 PM
450 Southgate Dr.,1624,-,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
525 Southgate Dr.,1625,-,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
595 Southgate Dr.,1626,-,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
679 Southgate Dr.,1627,-,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
Southgate Dr. at Corporate Rd.,1628,-,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
Southgate Dr. at Admiral Pl.,1629,-,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
829 Southgate Dr.,1630,-,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
300 Clair Rd. (Water Tower),1631,9:18 AM,9:48 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:18 PM,2:48 PM,3:18 PM,3:48 PM,4:18 PM,4:48 PM,5:18 PM,5:48 PM,6:18 PM,6:48 PM,7:15 PM
Bishop Macdonell High School,1632,9:18 AM,9:48 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:18 PM,2:48 PM,3:18 PM,3:48 PM,4:18 PM,4:48 PM,5:18 PM,5:48 PM,6:18 PM,6:48 PM,-
Gosling Gardens at Clair Rd. W.,1633,9:20 AM,9:50 AM,10:20 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:20 PM,2:50 PM,3:20 PM,3:50 PM,4:20 PM,4:50 PM,5:20 PM,5:50 PM,6:20 PM,6:50 PM,-
Gosling Garden Park,1634,9:20 AM,9:50 AM,10:20 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:20 PM,2:50 PM,3:20 PM,3:50 PM,4:20 PM,4:50 PM,5:20 PM,5:50 PM,6:20 PM,6:50 PM,-
Gosling Gardens at Clairfields Dr. W. ,1635,9:20 AM,9:50 AM,10:20 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:20 PM,2:50 PM,3:20 PM,3:50 PM,4:20 PM,4:50 PM,5:20 PM,5:50 PM,6:20 PM,6:50 PM,-
Gordon St. at Westminster Woods,1636,9:20 AM,9:50 AM,10:20 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:20 PM,2:50 PM,3:20 PM,3:50 PM,4:20 PM,4:50 PM,5:20 PM,5:50 PM,6:20 PM,6:50 PM,-
Gordon St. at Lowes Rd. ,1637,9:23 AM,9:53 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:23 PM,2:53 PM,3:23 PM,3:53 PM,4:23 PM,4:53 PM,5:23 PM,5:53 PM,6:23 PM,6:53 PM,-
Gordon St. at Continuing Education,1638,9:23 AM,9:53 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:23 PM,2:53 PM,3:23 PM,3:53 PM,4:23 PM,4:53 PM,5:23 PM,5:53 PM,6:23 PM,6:53 PM,-
Gordon St. at Arkell Rd. ,1639,9:23 AM,9:53 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:23 PM,2:53 PM,3:23 PM,3:53 PM,4:23 PM,4:53 PM,5:23 PM,5:53 PM,6:23 PM,6:53 PM,-
Gordon St. at Valley Rd.,1640,9:25 AM,9:55 AM,10:25 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:25 PM,2:55 PM,3:25 PM,3:55 PM,4:25 PM,4:55 PM,5:25 PM,5:55 PM,6:25 PM,6:55 PM,-
Gordon St. at Landsdown Dr.,1641,9:25 AM,9:55 AM,10:25 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:25 PM,2:55 PM,3:25 PM,3:55 PM,4:25 PM,4:55 PM,5:25 PM,5:55 PM,6:25 PM,6:55 PM,-
Gordon St. at Harts Lane,1642,9:25 AM,9:55 AM,10:25 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:25 PM,2:55 PM,3:25 PM,3:55 PM,4:25 PM,4:55 PM,5:25 PM,5:55 PM,6:25 PM,6:55 PM,-
1030 Gordon St.,1643,9:25 AM,9:55 AM,10:25 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:25 PM,2:55 PM,3:25 PM,3:55 PM,4:25 PM,4:55 PM,5:25 PM,5:55 PM,6:25 PM,6:55 PM,-
Gordon St. at Kortright Rd. ,1644,9:28 AM,9:58 AM,10:28 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:28 PM,2:58 PM,3:28 PM,3:58 PM,4:28 PM,4:58 PM,5:28 PM,5:58 PM,6:28 PM,6:58 PM,-
Gordon St. at Hands Dr.,1645,9:28 AM,9:58 AM,10:28 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:28 PM,2:58 PM,3:28 PM,3:58 PM,4:28 PM,4:58 PM,5:28 PM,5:58 PM,6:28 PM,6:58 PM,-
Gordon St. at Monticello Cres. ,1646,9:28 AM,9:58 AM,10:28 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:28 PM,2:58 PM,3:28 PM,3:58 PM,4:28 PM,4:58 PM,5:28 PM,5:58 PM,6:28 PM,6:58 PM,-
Gordon St. at South Ring Rd.,1647,9:31 AM,10:01 AM,10:31 AM,11:01 AM,11:31 AM,12:01 PM,12:31 PM,1:01 PM,1:31 PM,2:01 PM,2:31 PM,3:01 PM,3:31 PM,4:01 PM,4:31 PM,5:01 PM,5:31 PM,6:01 PM,6:31 PM,7:01 PM,-
Gordon St. at Vet College,1648,9:31 AM,10:01 AM,10:31 AM,11:01 AM,11:31 AM,12:01 PM,12:31 PM,1:01 PM,1:31 PM,2:01 PM,2:31 PM,3:01 PM,3:31 PM,4:01 PM,4:31 PM,5:01 PM,5:31 PM,6:01 PM,6:31 PM,7:01 PM,-
Gordon St. at Macdonald Stewart Art Centre,1649,9:35 AM,10:04 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:34 PM,3:04 PM,3:34 PM,4:04 PM,4:34 PM,5:04 PM,5:34 PM,6:04 PM,6:34 PM,7:04 PM,-
Gordon St. at Dormie Lane,1650,9:35 AM,10:04 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:34 PM,3:04 PM,3:34 PM,4:04 PM,4:34 PM,5:04 PM,5:34 PM,6:04 PM,6:34 PM,7:04 PM,-
Gordon St. at Water St.,1651,9:35 AM,10:04 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:34 PM,3:04 PM,3:34 PM,4:04 PM,4:34 PM,5:04 PM,5:34 PM,6:04 PM,6:34 PM,7:04 PM,-
Wellington St. E. at Wellington Plaza ,1652,9:39 AM,10:06 AM,10:36 AM,11:06 AM,11:36 AM,12:06 PM,12:36 PM,1:06 PM,1:36 PM,2:06 PM,2:36 PM,3:06 PM,3:36 PM,4:06 PM,4:36 PM,5:06 PM,5:36 PM,6:06 PM,6:36 PM,7:06 PM,-
Wyndham St. S. at Fountain St.,1653,9:39 AM,10:06 AM,10:36 AM,11:06 AM,11:36 AM,12:06 PM,12:36 PM,1:06 PM,1:36 PM,2:06 PM,2:36 PM,3:06 PM,3:36 PM,4:06 PM,4:36 PM,5:06 PM,5:36 PM,6:06 PM,6:36 PM,7:06 PM,-
Guelph Central Station,1654,9:42 AM,10:09 AM,10:39 AM,11:09 AM,11:39 AM,12:09 PM,12:39 PM,1:09 PM,1:39 PM,2:09 PM,2:39 PM,3:09 PM,3:39 PM,4:09 PM,4:39 PM,5:09 PM,5:39 PM,6:09 PM,6:39 PM,7:09 PM,-
