Stop Name,NextBus ID,,,,Peak Service,,,,,,,,,,,,,,,,,,Peak Service,,,,,,,,,,,,,,,,,,,,,,,,,
Guelph Central Station,400,5:45 AM,6:15 AM,6:45 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:15 AM,10:45 AM,11:15 AM,11:45 AM,12:15 PM,12:45 PM,1:15 PM,1:45 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,6:15 PM,6:45 PM,7:15 PM,7:45 PM,8:15 PM,8:45 PM,9:15 PM,9:45 PM,10:15 PM,10:45 PM,11:15 PM,11:45 PM,12:15 AM
Neeve St. at Ontario St.,401,5:49 AM,6:19 AM,6:49 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:04 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
Ontario St at Manitoba St.,402,5:49 AM,6:19 AM,6:49 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
168 Ontario St.,403,5:49 AM,6:19 AM,6:49 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
Ontario St. at York Rd.,404,5:49 AM,6:19 AM,6:49 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
York Rd. at Morris St.,405,5:49 AM,6:19 AM,6:49 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
York Rd. at Brockville Ave.,406,5:49 AM,6:19 AM,6:49 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
York Rd. at Audrey Ave.,407,5:49 AM,6:19 AM,6:49 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
535 York Rd. at Tim Hortons,408,5:53 AM,6:23 AM,6:53 AM,7:10 AM,7:30 AM,7:50 AM,8:10 AM,8:30 AM,8:50 AM,9:10 AM,9:30 AM,9:50 AM,10:08 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:10 PM,2:30 PM,2:50 PM,3:10 PM,3:30 PM,3:50 PM,4:10 PM,4:30 PM,4:50 PM,5:10 PM,5:30 PM,5:50 PM,6:08 PM,6:23 PM,6:53 PM,7:23 PM,7:53 PM,8:23 PM,8:53 PM,9:23 PM,9:53 PM,10:23 PM,10:53 PM,11:23 PM,11:53 PM,12:23 AM
York Rd. at Beaumont Cres.,409,5:53 AM,6:23 AM,6:53 AM,7:10 AM,7:30 AM,7:50 AM,8:10 AM,8:30 AM,8:50 AM,9:10 AM,9:30 AM,9:50 AM,10:08 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:10 PM,2:30 PM,2:50 PM,3:10 PM,3:30 PM,3:50 PM,4:10 PM,4:30 PM,4:50 PM,5:10 PM,5:30 PM,5:50 PM,6:08 PM,6:23 PM,6:53 PM,7:23 PM,7:53 PM,8:23 PM,8:53 PM,9:23 PM,9:53 PM,10:23 PM,10:53 PM,11:23 PM,11:53 PM,12:23 AM
728 York Rd.,410,5:53 AM,6:23 AM,6:53 AM,7:10 AM,7:30 AM,7:50 AM,8:10 AM,8:30 AM,8:50 AM,9:10 AM,9:30 AM,9:50 AM,10:08 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:10 PM,2:30 PM,2:50 PM,3:10 PM,3:30 PM,3:50 PM,4:10 PM,4:30 PM,4:50 PM,5:10 PM,5:30 PM,5:50 PM,6:08 PM,6:23 PM,6:53 PM,7:23 PM,7:53 PM,8:23 PM,8:53 PM,9:23 PM,9:53 PM,10:23 PM,10:53 PM,11:23 PM,11:53 PM,12:23 AM
895 York Rd.,411,5:53 AM,6:23 AM,6:53 AM,7:10 AM,7:30 AM,7:50 AM,8:10 AM,8:30 AM,8:50 AM,9:10 AM,9:30 AM,9:50 AM,10:08 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:10 PM,2:30 PM,2:50 PM,3:10 PM,3:30 PM,3:50 PM,4:10 PM,4:30 PM,4:50 PM,5:10 PM,5:30 PM,5:50 PM,6:08 PM,6:23 PM,6:53 PM,7:23 PM,7:53 PM,8:23 PM,8:53 PM,9:23 PM,9:53 PM,10:23 PM,10:53 PM,11:23 PM,11:53 PM,12:23 AM
York Rd. at Watson Pkwy. N.,412,5:56 AM,6:26 AM,6:56 AM,7:14 AM,7:34 AM,7:54 AM,8:14 AM,8:34 AM,8:54 AM,9:14 AM,9:34 AM,9:54 AM,10:11 AM,10:26 AM,10:56 AM,11:26 AM,11:56 AM,12:26 PM,12:56 PM,1:26 PM,1:56 PM,2:14 PM,2:34 PM,2:54 PM,3:14 PM,3:34 PM,3:54 PM,4:14 PM,4:34 PM,4:54 PM,5:14 PM,5:34 PM,5:54 PM,6:11 PM,6:26 PM,6:56 PM,7:26 PM,7:56 PM,8:26 PM,8:56 PM,9:26 PM,9:56 PM,10:26 PM,10:56 PM,11:26 PM,11:56 PM,12:26 AM
York Rd. at Graniteworx,413,5:56 AM,6:26 AM,6:56 AM,7:14 AM,7:34 AM,7:54 AM,8:14 AM,8:34 AM,8:54 AM,9:14 AM,9:34 AM,9:54 AM,10:11 AM,10:26 AM,10:56 AM,11:26 AM,11:56 AM,12:26 PM,12:56 PM,1:26 PM,1:56 PM,2:14 PM,2:34 PM,2:54 PM,3:14 PM,3:34 PM,3:54 PM,4:14 PM,4:34 PM,4:54 PM,5:14 PM,5:34 PM,5:54 PM,6:11 PM,6:26 PM,6:56 PM,7:26 PM,7:56 PM,8:26 PM,8:56 PM,9:26 PM,9:56 PM,10:26 PM,10:56 PM,11:26 PM,11:56 PM,12:26 AM
Watson Rd. S. at York Rd.,414,5:56 AM,6:26 AM,6:56 AM,7:14 AM,7:34 AM,7:54 AM,8:14 AM,8:34 AM,8:54 AM,9:14 AM,9:34 AM,9:54 AM,10:11 AM,10:26 AM,10:56 AM,11:26 AM,11:56 AM,12:26 PM,12:56 PM,1:26 PM,1:56 PM,2:14 PM,2:34 PM,2:54 PM,3:14 PM,3:34 PM,3:54 PM,4:14 PM,4:34 PM,4:54 PM,5:14 PM,5:34 PM,5:54 PM,6:11 PM,6:26 PM,6:56 PM,7:26 PM,7:56 PM,8:26 PM,8:56 PM,9:26 PM,9:56 PM,10:26 PM,10:56 PM,11:26 PM,11:56 PM,12:26 AM
Watson Rd. S. at Airpark Pl.,415,5:56 AM,6:26 AM,6:56 AM,7:14 AM,7:34 AM,7:54 AM,8:14 AM,8:34 AM,8:54 AM,9:14 AM,9:34 AM,9:54 AM,10:11 AM,10:26 AM,10:56 AM,11:26 AM,11:56 AM,12:26 PM,12:56 PM,1:26 PM,1:56 PM,2:14 PM,2:34 PM,2:54 PM,3:14 PM,3:34 PM,3:54 PM,4:14 PM,4:34 PM,4:54 PM,5:14 PM,5:34 PM,5:54 PM,6:11 PM,6:26 PM,6:56 PM,7:26 PM,7:56 PM,8:26 PM,8:56 PM,9:26 PM,9:56 PM,10:26 PM,10:56 PM,11:26 PM,11:56 PM,12:26 AM
Watson Rd. S. at Guelph Transit Centre,416,5:58 AM,6:28 AM,6:58 AM,7:17 AM,7:37 AM,7:57 AM,8:17 AM,8:37 AM,8:57 AM,9:17 AM,9:37 AM,9:57 AM,10:13 AM,10:28 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:17 PM,2:37 PM,2:57 PM,3:17 PM,3:37 PM,3:57 PM,4:17 PM,4:37 PM,4:57 PM,5:17 PM,5:37 PM,5:57 PM,6:13 PM,6:28 PM,6:58 PM,7:28 PM,7:58 PM,8:28 PM,8:58 PM,9:28 PM,9:58 PM,10:28 PM,10:58 PM,11:28 PM,11:58 PM,12:28 AM
Watson Pkwy. S. at Dunlop Dr.,417,6:00 AM,6:30 AM,7:00 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:15 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
Watson Pkwy. S. at Cargill ,418,6:00 AM,6:30 AM,7:00 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:15 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
Watson Pkwy. S. at Taggert St.,419,6:00 AM,6:30 AM,7:00 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:15 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
York Rd. at Watson Pkwy. N.,420,6:00 AM,6:30 AM,7:00 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:15 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
York Rd. at Yorkhaven Pl.,421,6:00 AM,6:30 AM,7:00 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:15 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
York Rd. at Royal City Jaycees Park,422,6:00 AM,6:30 AM,7:00 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:15 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
York Rd. at Beaumont Cres.,423,6:00 AM,6:30 AM,7:00 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:15 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
York Rd. at Victoria Rd.,424,6:04 AM,6:34 AM,7:04 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
York Rd. at Brockville Ave.,425,6:04 AM,6:34 AM,7:04 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
York Rd. at Harris St.,426,6:04 AM,6:34 AM,7:04 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
Ontario St. at Huron St. ,427,6:04 AM,6:34 AM,7:04 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:05 PM,6:19 PM,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
