Stop Name,NextBus ID,,,,,,,,,,,,,,,,,,,,
Watt St. at Auden Rd.,1319,9:29 AM,9:59 AM,10:29 AM,10:59 AM,11:29 AM,11:59 AM,12:29 PM,12:59 PM,1:29 PM,1:59 PM,2:29 PM,2:59 PM,3:29 PM,3:59 PM,4:29 PM,4:59 PM,5:29 PM,5:59 PM,6:29 PM,6:59 PM
Auden Rd. at Eastview Rd.,1320,9:29 AM,9:59 AM,10:29 AM,10:59 AM,11:29 AM,11:59 AM,12:29 PM,12:59 PM,1:29 PM,1:59 PM,2:29 PM,2:59 PM,3:29 PM,3:59 PM,4:29 PM,4:59 PM,5:29 PM,5:59 PM,6:29 PM,6:59 PM
Eastview Rd. at Mountford Dr.,1321,9:29 AM,9:59 AM,10:29 AM,10:59 AM,11:29 AM,11:59 AM,12:29 PM,12:59 PM,1:29 PM,1:59 PM,2:29 PM,2:59 PM,3:29 PM,3:59 PM,4:29 PM,4:59 PM,5:29 PM,5:59 PM,6:29 PM,6:59 PM
Eastview Rd. at VictoriaRd. ,1322,9:29 AM,9:59 AM,10:29 AM,10:59 AM,11:29 AM,11:59 AM,12:29 PM,12:59 PM,1:29 PM,1:59 PM,2:29 PM,2:59 PM,3:29 PM,3:59 PM,4:29 PM,4:59 PM,5:29 PM,5:59 PM,6:29 PM,6:59 PM
Victoria Rd. N. at Greenview St. ,1323,9:29 AM,9:59 AM,10:29 AM,10:59 AM,11:29 AM,11:59 AM,12:29 PM,12:59 PM,1:29 PM,1:59 PM,2:29 PM,2:59 PM,3:29 PM,3:59 PM,4:29 PM,4:59 PM,5:29 PM,5:59 PM,6:29 PM,6:59 PM
Eramosa Rd. at Orchard Cres.,1324,9:33 AM,10:03 AM,10:33 AM,11:03 AM,11:33 AM,12:03 PM,12:33 PM,1:03 PM,1:33 PM,2:03 PM,2:33 PM,3:03 PM,3:33 PM,4:03 PM,4:33 PM,5:03 PM,5:33 PM,6:03 PM,6:33 PM,7:03 PM
Eramosa Rd. at Meyer Dr.,1325,9:33 AM,10:03 AM,10:33 AM,11:03 AM,11:33 AM,12:03 PM,12:33 PM,1:03 PM,1:33 PM,2:03 PM,2:33 PM,3:03 PM,3:33 PM,4:03 PM,4:33 PM,5:03 PM,5:33 PM,6:03 PM,6:33 PM,7:03 PM
Eramosa Rd. at Stevenson St.,1326,9:35 AM,10:05 AM,10:35 AM,11:05 AM,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:35 PM,3:05 PM,3:35 PM,4:05 PM,4:35 PM,5:05 PM,5:35 PM,6:05 PM,6:35 PM,7:05 PM
Eramosa Rd. at Metcalfe St.,1327,9:35 AM,10:05 AM,10:35 AM,11:05 AM,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:35 PM,3:05 PM,3:35 PM,4:05 PM,4:35 PM,5:05 PM,5:35 PM,6:05 PM,6:35 PM,7:05 PM
Eramosa Rd. at Arthur St.,1328,9:38 AM,10:08 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:38 PM,3:08 PM,3:38 PM,4:08 PM,4:38 PM,5:08 PM,5:38 PM,6:08 PM,6:38 PM,7:08 PM
Wyndham St. N. at IF Shoe Store,1329,9:38 AM,10:08 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:38 PM,3:08 PM,3:38 PM,4:08 PM,4:38 PM,5:08 PM,5:38 PM,6:08 PM,6:38 PM,7:08 PM
Guelph Central Station,1330,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
