Stop Name,NextBus ID,,,,,,,,,,,,,,,,,,,,
76 Marksam Rd. ,1116,9:28 AM,9:58 AM,10:28 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:28 PM,2:58 PM,3:28 PM,3:58 PM,4:28 PM,4:58 PM,5:28 PM,5:58 PM,6:28 PM,6:58 PM
Willow Rd. at Silvercreek Pkwy.,1117,9:28 AM,9:58 AM,10:28 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:28 PM,2:58 PM,3:28 PM,3:58 PM,4:28 PM,4:58 PM,5:28 PM,5:58 PM,6:28 PM,6:58 PM
158 Willow Rd.,1118,9:28 AM,9:58 AM,10:28 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:28 PM,2:58 PM,3:28 PM,3:58 PM,4:28 PM,4:58 PM,5:28 PM,5:58 PM,6:28 PM,6:58 PM
66 Willow Rd. ,1119,9:32 AM,10:02 AM,10:32 AM,11:02 AM,11:32 AM,12:02 PM,12:32 PM,1:02 PM,1:32 PM,2:02 PM,2:32 PM,3:02 PM,3:32 PM,4:02 PM,4:32 PM,5:02 PM,5:32 PM,6:02 PM,6:32 PM,7:02 PM
26 Willow Rd. ,1120,9:32 AM,10:02 AM,10:32 AM,11:02 AM,11:32 AM,12:02 PM,12:32 PM,1:02 PM,1:32 PM,2:02 PM,2:32 PM,3:02 PM,3:32 PM,4:02 PM,4:32 PM,5:02 PM,5:32 PM,6:02 PM,6:32 PM,7:02 PM
200 Edinburgh Rd. N.,1121,9:32 AM,10:02 AM,10:32 AM,11:02 AM,11:32 AM,12:02 PM,12:32 PM,1:02 PM,1:32 PM,2:02 PM,2:32 PM,3:02 PM,3:32 PM,4:02 PM,4:32 PM,5:02 PM,5:32 PM,6:02 PM,6:32 PM,7:02 PM
Paisley St. at Yorkshire St. N.,1122,9:36 AM,10:06 AM,10:36 AM,11:06 AM,11:36 AM,12:06 PM,12:36 PM,1:06 PM,1:36 PM,2:06 PM,2:36 PM,3:06 PM,3:36 PM,4:06 PM,4:36 PM,5:06 PM,5:36 PM,6:06 PM,6:36 PM,7:06 PM
Paisley St. at Glasgow St. ,1123,9:36 AM,10:06 AM,10:36 AM,11:06 AM,11:36 AM,12:06 PM,12:36 PM,1:06 PM,1:36 PM,2:06 PM,2:36 PM,3:06 PM,3:36 PM,4:06 PM,4:36 PM,5:06 PM,5:36 PM,6:06 PM,6:36 PM,7:06 PM
Paisley St. at Norfolk St. ,1124,9:36 AM,10:06 AM,10:36 AM,11:06 AM,11:36 AM,12:06 PM,12:36 PM,1:06 PM,1:36 PM,2:06 PM,2:36 PM,3:06 PM,3:36 PM,4:06 PM,4:36 PM,5:06 PM,5:36 PM,6:06 PM,6:36 PM,7:06 PM
Wyndham St. N. at IF Shoe Store,1130,9:38 AM,10:08 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:38 PM,3:08 PM,3:38 PM,4:08 PM,4:38 PM,5:08 PM,5:38 PM,6:08 PM,6:38 PM,7:08 PM
Guelph Central Station,1125,9:40 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM,2:10 PM,2:40 PM,3:10 PM,3:40 PM,4:10 PM,4:40 PM,5:10 PM,5:40 PM,6:10 PM,6:40 PM,7:10 PM
