Stop Name,NextBus ID,,,,Peak Service,,,,,,,,,,,,,,,,,,Peak Service,,,,,,,,,,,,,,,,,,,,,,,,,,
Downey Rd. at Niska Rd. ,715,5:44 AM,6:14 AM,6:44 AM,7:02 AM,7:18 AM,7:38 AM,7:58 AM,8:18 AM,8:38 AM,8:58 AM,9:18 AM,9:38 AM,9:58 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:02 PM,2:18 PM,2:38 PM,2:58 PM,3:18 PM,3:38 PM,3:58 PM,4:18 PM,4:38 PM,4:58 PM,5:18 PM,5:38 PM,5:58 PM,6:14 PM,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM, - 
Kortright Rd. W. at Hanlon Rd.,716,5:44 AM,6:14 AM,6:44 AM,7:02 AM,7:18 AM,7:38 AM,7:58 AM,8:18 AM,8:38 AM,8:58 AM,9:18 AM,9:38 AM,9:58 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:02 PM,2:18 PM,2:38 PM,2:58 PM,3:18 PM,3:38 PM,3:58 PM,4:18 PM,4:38 PM,4:58 PM,5:18 PM,5:38 PM,5:58 PM,6:14 PM,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM, - 
Kortright Rd. W. at Plaza,717,5:48 AM,6:18 AM,6:48 AM,7:06 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:06 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Kortright Rd. W. oposite Hanlon Creek Park,718,5:48 AM,6:18 AM,6:48 AM,7:06 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:06 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Kortright Rd. W. at Edinburgh Rd. S.,719,5:48 AM,6:18 AM,6:48 AM,7:06 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:06 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Kortright Rd. W. at Rickson Ave.,720,5:48 AM,6:18 AM,6:48 AM,7:06 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:06 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Kortright Rd. W. opposite Yewholme Dr.,721,5:48 AM,6:18 AM,6:48 AM,7:06 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:06 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Gordon St. at Kortright Rd. W. ,722,5:52 AM,6:22 AM,6:52 AM,7:10 AM,7:28 AM,7:48 AM,8:08 AM,8:28 AM,8:48 AM,9:08 AM,9:28 AM,9:48 AM,10:08 AM,10:22 AM,10:52 AM,11:22 AM,11:52 AM,12:22 PM,12:52 PM,1:22 PM,1:52 PM,2:10 PM,2:28 PM,2:48 PM,3:08 PM,3:28 PM,3:48 PM,4:08 PM,4:28 PM,4:48 PM,5:08 PM,5:28 PM,5:48 PM,6:08 PM,6:22 PM,6:52 PM,7:22 PM,7:52 PM,8:22 PM,8:52 PM,9:22 PM,9:52 PM,10:22 PM,10:52 PM,11:22 PM,11:52 PM,12:22 AM, - 
Gordon St. at Hands Dr.,723,5:52 AM,6:22 AM,6:52 AM,7:10 AM,7:28 AM,7:48 AM,8:08 AM,8:28 AM,8:48 AM,9:08 AM,9:28 AM,9:48 AM,10:08 AM,10:22 AM,10:52 AM,11:22 AM,11:52 AM,12:22 PM,12:52 PM,1:22 PM,1:52 PM,2:10 PM,2:28 PM,2:48 PM,3:08 PM,3:28 PM,3:48 PM,4:08 PM,4:28 PM,4:48 PM,5:08 PM,5:28 PM,5:48 PM,6:08 PM,6:22 PM,6:52 PM,7:22 PM,7:52 PM,8:22 PM,8:52 PM,9:22 PM,9:52 PM,10:22 PM,10:52 PM,11:22 PM,11:52 PM,12:22 AM, - 
Gordon St. at Monticello Cres.,724,5:52 AM,6:22 AM,6:52 AM,7:10 AM,7:28 AM,7:48 AM,8:08 AM,8:28 AM,8:48 AM,9:08 AM,9:28 AM,9:48 AM,10:08 AM,10:22 AM,10:52 AM,11:22 AM,11:52 AM,12:22 PM,12:52 PM,1:22 PM,1:52 PM,2:10 PM,2:28 PM,2:48 PM,3:08 PM,3:28 PM,3:48 PM,4:08 PM,4:28 PM,4:48 PM,5:08 PM,5:28 PM,5:48 PM,6:08 PM,6:22 PM,6:52 PM,7:22 PM,7:52 PM,8:22 PM,8:52 PM,9:22 PM,9:52 PM,10:22 PM,10:52 PM,11:22 PM,11:52 PM,12:22 AM, - 
University Centre,725,5:55 AM,6:25 AM,6:55 AM,7:13 AM,7:33 AM,7:53 AM,8:13 AM,8:33 AM,8:53 AM,9:13 AM,9:33 AM,9:53 AM,10:13 AM,10:25 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:13 PM,2:33 PM,2:53 PM,3:13 PM,3:33 PM,3:53 PM,4:13 PM,4:33 PM,4:53 PM,5:13 PM,5:33 PM,5:53 PM,6:13 PM,6:25 PM,6:55 PM,7:25 PM,7:55 PM,8:25 PM,8:55 PM,9:25 PM,9:55 PM,10:25 PM,10:55 PM,11:25 PM,11:55 PM,12:25 AM, - 
