Stop Name,NextBus ID,,,,Peak Service,,,,,,,,,,,,,,,,,,Peak Service,,,,,,,,,,,,,,,,,,,,,,,,,
Guelph Central Station,1100,5:45 AM,6:15 AM,6:45 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:15 AM,10:45 AM,11:15 AM,11:45 AM,12:15 PM,12:45 PM,1:15 PM,1:45 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,6:15 PM,6:45 PM,7:15 PM,7:45 PM,8:15 PM,8:45 PM,9:15 PM,9:45 PM,10:15 PM,10:45 PM,11:15 PM,11:45 PM,12:15 AM
Norfolk St. at Albion,1101,5:45 AM,6:15 AM,6:45 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:15 AM,10:45 AM,11:15 AM,11:45 AM,12:15 PM,12:45 PM,1:15 PM,1:45 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,6:15 PM,6:45 PM,7:15 PM,7:45 PM,8:15 PM,8:45 PM,9:15 PM,9:45 PM,10:15 PM,10:45 PM,11:15 PM,11:45 PM,12:15 AM
Suffolk St. W. at Norfolk St. ,1102,5:47 AM,6:17 AM,6:47 AM,7:04 AM,7:24 AM,7:44 AM,8:04 AM,8:24 AM,8:44 AM,9:04 AM,9:24 AM,9:42 AM,10:02 AM,10:17 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:04 PM,2:24 PM,2:44 PM,3:04 PM,3:24 PM,3:44 PM,4:04 PM,4:24 PM,4:44 PM,5:04 PM,5:24 PM,5:42 PM,6:02 PM,6:17 PM,6:47 PM,7:17 PM,7:47 PM,8:17 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM
Suffolk St. W. at Dublin St.,1103,5:47 AM,6:17 AM,6:47 AM,7:04 AM,7:24 AM,7:44 AM,8:04 AM,8:24 AM,8:44 AM,9:04 AM,9:24 AM,9:42 AM,10:02 AM,10:17 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:04 PM,2:24 PM,2:44 PM,3:04 PM,3:24 PM,3:44 PM,4:04 PM,4:24 PM,4:44 PM,5:04 PM,5:24 PM,5:42 PM,6:02 PM,6:17 PM,6:47 PM,7:17 PM,7:47 PM,8:17 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM
Suffolk St. W. at Glasgow St.,1104,5:47 AM,6:17 AM,6:47 AM,7:04 AM,7:24 AM,7:44 AM,8:04 AM,8:24 AM,8:44 AM,9:04 AM,9:24 AM,9:42 AM,10:02 AM,10:17 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:04 PM,2:24 PM,2:44 PM,3:04 PM,3:24 PM,3:44 PM,4:04 PM,4:24 PM,4:44 PM,5:04 PM,5:24 PM,5:42 PM,6:02 PM,6:17 PM,6:47 PM,7:17 PM,7:47 PM,8:17 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM
Suffolk St. W. at Yorkshire St. N.,1105,5:49 AM,6:19 AM,6:49 AM,7:07 AM,7:27 AM,7:47 AM,8:07 AM,8:27 AM,8:47 AM,9:07 AM,9:27 AM,9:44 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:07 PM,2:27 PM,2:47 PM,3:07 PM,3:27 PM,3:47 PM,4:07 PM,4:27 PM,4:47 PM,5:07 PM,5:27 PM,5:44 PM,6:04 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
Suffolk St. W. at Edinburgh Rd. N. ,1106,5:49 AM,6:19 AM,6:49 AM,7:07 AM,7:27 AM,7:47 AM,8:07 AM,8:27 AM,8:47 AM,9:07 AM,9:27 AM,9:44 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:07 PM,2:27 PM,2:47 PM,3:07 PM,3:27 PM,3:47 PM,4:07 PM,4:27 PM,4:47 PM,5:07 PM,5:27 PM,5:44 PM,6:04 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
Edinburgh Rd. N. at Mercer St.,1107,5:49 AM,6:19 AM,6:49 AM,7:07 AM,7:27 AM,7:47 AM,8:07 AM,8:27 AM,8:47 AM,9:07 AM,9:27 AM,9:44 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:07 PM,2:27 PM,2:47 PM,3:07 PM,3:27 PM,3:47 PM,4:07 PM,4:27 PM,4:47 PM,5:07 PM,5:27 PM,5:44 PM,6:04 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
Willow Rd. at Dawson Rd.,1108,5:49 AM,6:19 AM,6:49 AM,7:07 AM,7:27 AM,7:47 AM,8:07 AM,8:27 AM,8:47 AM,9:07 AM,9:27 AM,9:44 AM,10:04 AM,10:19 AM,10:49 AM,11:19 AM,11:49 AM,12:19 PM,12:49 PM,1:19 PM,1:49 PM,2:07 PM,2:27 PM,2:47 PM,3:07 PM,3:27 PM,3:47 PM,4:07 PM,4:27 PM,4:47 PM,5:07 PM,5:27 PM,5:44 PM,6:04 PM,6:19 PM,6:49 PM,7:19 PM,7:49 PM,8:19 PM,8:49 PM,9:19 PM,9:49 PM,10:19 PM,10:49 PM,11:19 PM,11:49 PM,12:19 AM
Dawson Rd. at Shelldale Cres.,1109,5:52 AM,6:22 AM,6:52 AM,7:11 AM,7:31 AM,7:51 AM,8:11 AM,8:31 AM,8:51 AM,9:11 AM,9:31 AM,9:47 AM,10:07 AM,10:22 AM,10:52 AM,11:22 AM,11:52 AM,12:22 PM,12:52 PM,1:22 PM,1:52 PM,2:11 PM,2:31 PM,2:51 PM,3:11 PM,3:31 PM,3:51 PM,4:11 PM,4:31 PM,4:51 PM,5:11 PM,5:31 PM,5:47 PM,6:07 PM,6:22 PM,6:52 PM,7:22 PM,7:52 PM,8:22 PM,8:52 PM,9:22 PM,9:52 PM,10:22 PM,10:52 PM,11:22 PM,11:52 PM,12:22 AM
Dawson Rd. at Dawson Road Medical Clinic,1110,5:52 AM,6:22 AM,6:52 AM,7:11 AM,7:31 AM,7:51 AM,8:11 AM,8:31 AM,8:51 AM,9:11 AM,9:31 AM,9:47 AM,10:07 AM,10:22 AM,10:52 AM,11:22 AM,11:52 AM,12:22 PM,12:52 PM,1:22 PM,1:52 PM,2:11 PM,2:31 PM,2:51 PM,3:11 PM,3:31 PM,3:51 PM,4:11 PM,4:31 PM,4:51 PM,5:11 PM,5:31 PM,5:47 PM,6:07 PM,6:22 PM,6:52 PM,7:22 PM,7:52 PM,8:22 PM,8:52 PM,9:22 PM,9:52 PM,10:22 PM,10:52 PM,11:22 PM,11:52 PM,12:22 AM
229 Speedvale Ave. W.,1111,5:52 AM,6:22 AM,6:52 AM,7:11 AM,7:31 AM,7:51 AM,8:11 AM,8:31 AM,8:51 AM,9:11 AM,9:31 AM,9:47 AM,10:07 AM,10:22 AM,10:52 AM,11:22 AM,11:52 AM,12:22 PM,12:52 PM,1:22 PM,1:52 PM,2:11 PM,2:31 PM,2:51 PM,3:11 PM,3:31 PM,3:51 PM,4:11 PM,4:31 PM,4:51 PM,5:11 PM,5:31 PM,5:47 PM,6:07 PM,6:22 PM,6:52 PM,7:22 PM,7:52 PM,8:22 PM,8:52 PM,9:22 PM,9:52 PM,10:22 PM,10:52 PM,11:22 PM,11:52 PM,12:22 AM
