Stop Name,NextBus ID,,,,Peak Service,,,,,,,,,,,,,,,,,,Peak Service,,,,,,,,,,,,,,,,,,,,,,,,,,
Ironwood Rd. at Steffler Park,610, - ,6:10 AM,6:40 AM, - ,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM, - ,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:10 PM,6:40 PM,7:10 PM,7:40 PM,8:10 PM,8:40 PM,9:10 PM,9:40 PM,10:10 PM,10:40 PM,11:10 PM,11:40 PM,12:10 AM,12:40 AM **
Ironwood Rd. at Cole Rd.,611, - ,6:10 AM,6:40 AM, - ,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM, - ,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:10 PM,6:40 PM,7:10 PM,7:40 PM,8:10 PM,8:40 PM,9:10 PM,9:40 PM,10:10 PM,10:40 PM,11:10 PM,11:40 PM,12:10 AM,12:40 AM **
Ironwood Rd. at Woodborough Rd.,612, - ,6:10 AM,6:40 AM, - ,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM, - ,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:10 PM,6:40 PM,7:10 PM,7:40 PM,8:10 PM,8:40 PM,9:10 PM,9:40 PM,10:10 PM,10:40 PM,11:10 PM,11:40 PM,12:10 AM,12:40 AM **
Ironwood Rd. at Hilldale Cres.,613, - ,6:10 AM,6:40 AM, - ,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM, - ,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:10 PM,6:40 PM,7:10 PM,7:40 PM,8:10 PM,8:40 PM,9:10 PM,9:40 PM,10:10 PM,10:40 PM,11:10 PM,11:40 PM,12:10 AM,12:40 AM **
Ironwood Rd. at Brookhaven Crt.,614, - ,6:10 AM,6:40 AM, - ,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:10 AM,10:40 AM,11:10 AM,11:40 AM,12:10 PM,12:40 PM,1:10 PM,1:40 PM, - ,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:10 PM,6:40 PM,7:10 PM,7:40 PM,8:10 PM,8:40 PM,9:10 PM,9:40 PM,10:10 PM,10:40 PM,11:10 PM,11:40 PM,12:10 AM,12:40 AM **
Ironwood Rd. at Kortright Rd. ,615, - ,6:12 AM,6:42 AM, - ,7:18 AM,7:38 AM,7:58 AM,8:18 AM,8:38 AM,8:58 AM,9:18 AM,9:38 AM,9:58 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM, - ,2:18 PM,2:38 PM,2:58 PM,3:18 PM,3:38 PM,3:58 PM,4:18 PM,4:38 PM,4:58 PM,5:18 PM,5:38 PM,5:58 PM,6:12 PM,6:42 PM,7:12 PM,7:42 PM,8:12 PM,8:42 PM,9:12 PM,9:42 PM,10:12 PM,10:42 PM,11:12 PM,11:42 PM,12:12 AM,12:42 AM **
Scottsdale Dr. at Steffler Dr,616, - ,6:12 AM,6:42 AM, - ,7:18 AM,7:38 AM,7:58 AM,8:18 AM,8:38 AM,8:58 AM,9:18 AM,9:38 AM,9:58 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM, - ,2:18 PM,2:38 PM,2:58 PM,3:18 PM,3:38 PM,3:58 PM,4:18 PM,4:38 PM,4:58 PM,5:18 PM,5:38 PM,5:58 PM,6:12 PM,6:42 PM,7:12 PM,7:42 PM,8:12 PM,8:42 PM,9:12 PM,9:42 PM,10:12 PM,10:42 PM,11:12 PM,11:42 PM,12:12 AM,12:42 AM **
711 Scottsdale Dr.,617, - ,6:12 AM,6:42 AM, - ,7:18 AM,7:38 AM,7:58 AM,8:18 AM,8:38 AM,8:58 AM,9:18 AM,9:38 AM,9:58 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM, - ,2:18 PM,2:38 PM,2:58 PM,3:18 PM,3:38 PM,3:58 PM,4:18 PM,4:38 PM,4:58 PM,5:18 PM,5:38 PM,5:58 PM,6:12 PM,6:42 PM,7:12 PM,7:42 PM,8:12 PM,8:42 PM,9:12 PM,9:42 PM,10:12 PM,10:42 PM,11:12 PM,11:42 PM,12:12 AM,12:42 AM **
692 Scottsdale Dr.,618,5:44 AM,6:14 AM,6:44 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,6:14 PM,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM **
Stone Rd. W. at Scottsdale Dr.,619,5:44 AM,6:14 AM,6:44 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,6:14 PM,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM **
372 Stone Rd. W.,620,5:44 AM,6:14 AM,6:44 AM,7:00 AM,7:20 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,10:00 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:00 PM,2:20 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:00 PM,5:20 PM,5:40 PM,6:00 PM,6:14 PM,6:44 PM,7:14 PM,7:44 PM,8:14 PM,8:44 PM,9:14 PM,9:44 PM,10:14 PM,10:44 PM,11:14 PM,11:44 PM,12:14 AM,12:44 AM **
Stone Rd. W. at Edinburgh Rd. S. ,621,5:48 AM,6:18 AM,6:48 AM,7:04 AM,7:24 AM,7:44 AM,8:04 AM,8:24 AM,8:44 AM,9:04 AM,9:24 AM,9:44 AM,10:04 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:04 PM,2:24 PM,2:44 PM,3:04 PM,3:24 PM,3:44 PM,4:04 PM,4:24 PM,4:44 PM,5:04 PM,5:24 PM,5:44 PM,6:04 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Youngman Dr. at Harvard Rd.,622,5:48 AM,6:18 AM,6:48 AM,7:04 AM,7:24 AM,7:44 AM,8:04 AM,8:24 AM,8:44 AM,9:04 AM,9:24 AM,9:44 AM,10:04 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:04 PM,2:24 PM,2:44 PM,3:04 PM,3:24 PM,3:44 PM,4:04 PM,4:24 PM,4:44 PM,5:04 PM,5:24 PM,5:44 PM,6:04 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Harvard Rd. at Princeton Pl.,623,5:48 AM,6:18 AM,6:48 AM,7:04 AM,7:24 AM,7:44 AM,8:04 AM,8:24 AM,8:44 AM,9:04 AM,9:24 AM,9:44 AM,10:04 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:04 PM,2:24 PM,2:44 PM,3:04 PM,3:24 PM,3:44 PM,4:04 PM,4:24 PM,4:44 PM,5:04 PM,5:24 PM,5:44 PM,6:04 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
Harvard Rd. at Rickson Ave.,624,5:48 AM,6:18 AM,6:48 AM,7:04 AM,7:24 AM,7:44 AM,8:04 AM,8:24 AM,8:44 AM,9:04 AM,9:24 AM,9:44 AM,10:04 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:04 PM,2:24 PM,2:44 PM,3:04 PM,3:24 PM,3:44 PM,4:04 PM,4:24 PM,4:44 PM,5:04 PM,5:24 PM,5:44 PM,6:04 PM,6:18 PM,6:48 PM,7:18 PM,7:48 PM,8:18 PM,8:48 PM,9:18 PM,9:48 PM,10:18 PM,10:48 PM,11:18 PM,11:48 PM,12:18 AM, - 
35 Harvard Ave. at Plaza,625,5:51 AM,6:21 AM,6:51 AM,7:09 AM,7:29 AM,7:49 AM,8:09 AM,8:29 AM,8:49 AM,9:09 AM,9:29 AM,9:49 AM,10:09 AM,10:21 AM,10:51 AM,11:21 AM,11:51 AM,12:21 PM,12:51 PM,1:21 PM,1:51 PM,2:09 PM,2:29 PM,2:49 PM,3:09 PM,3:29 PM,3:49 PM,4:09 PM,4:29 PM,4:49 PM,5:09 PM,5:29 PM,5:49 PM,6:09 PM,6:21 PM,6:51 PM,7:21 PM,7:51 PM,8:21 PM,8:51 PM,9:21 PM,9:51 PM,10:21 PM,10:51 PM,11:21 PM,11:51 PM,12:21 AM, - 
Gordon St. at Monticello Cres.,626,5:51 AM,6:21 AM,6:51 AM,7:09 AM,7:29 AM,7:49 AM,8:09 AM,8:29 AM,8:49 AM,9:09 AM,9:29 AM,9:49 AM,10:09 AM,10:21 AM,10:51 AM,11:21 AM,11:51 AM,12:21 PM,12:51 PM,1:21 PM,1:51 PM,2:09 PM,2:29 PM,2:49 PM,3:09 PM,3:29 PM,3:49 PM,4:09 PM,4:29 PM,4:49 PM,5:09 PM,5:29 PM,5:49 PM,6:09 PM,6:21 PM,6:51 PM,7:21 PM,7:51 PM,8:21 PM,8:51 PM,9:21 PM,9:51 PM,10:21 PM,10:51 PM,11:21 PM,11:51 PM,12:21 AM, - 
University Centre,627,5:55 AM,6:25 AM,6:55 AM,7:13 AM,7:33 AM,7:53 AM,8:13 AM,8:33 AM,8:53 AM,9:13 AM,9:33 AM,9:53 AM,10:13 AM,10:25 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:13 PM,2:33 PM,2:53 PM,3:13 PM,3:33 PM,3:53 PM,4:13 PM,4:33 PM,4:53 PM,5:13 PM,5:33 PM,5:53 PM,6:13 PM,6:25 PM,6:55 PM,7:25 PM,7:55 PM,8:25 PM,8:55 PM,9:25 PM,9:55 PM,10:25 PM,10:55 PM,11:25 PM,11:55 PM,12:25 AM, - 
