Stop Name,NextBus ID,,,,Peak Service,,,,,,,,,,,,,,,,,,Peak Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria Rd. N. at Trillium Waldorf,321,-,6:04 AM,6:34 AM,-,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM**,10:25 AM,10:34 AM**,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,-,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM**,6:04 PM,6:19 PM**,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM*
Victoria Rd. N. at Woodlawn Rd. E.,322,-,6:04 AM,6:34 AM,-,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM**,10:25 AM,10:34 AM**,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,-,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM**,6:04 PM,6:19 PM**,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM*
Victoria Rd. N . at Delta St. ,323,-,6:04 AM,6:34 AM,-,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM**,10:25 AM,10:34 AM**,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,-,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM**,6:04 PM,6:19 PM**,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM*
Victoria Rd. N. at Speedvale Ave. E.,324,-,6:04 AM,6:34 AM,-,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:05 AM**,10:25 AM,10:34 AM**,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,-,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM**,6:04 PM,6:19 PM**,6:34 PM,7:04 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM*
Victoria Rd. N. at Eramosa Rd.,325,-,6:08 AM,6:38 AM,-,7:10 AM,7:30 AM,7:50 AM,8:10 AM,8:30 AM,8:50 AM,9:10 AM,9:30 AM,9:50 AM,10:10 AM**,10:30 AM,10:38 AM**,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,-,2:10 PM,2:30 PM,2:50 PM,3:10 PM,3:30 PM,3:50 PM,4:10 PM,4:30 PM,4:50 PM,5:10 PM,5:30 PM,5:50 PM**,6:08 PM,6:23 PM**,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM*
Victoria Rd. N. at St. Paul's Church,326,-,6:08 AM,6:38 AM,-,7:10 AM,7:30 AM,7:50 AM,8:10 AM,8:30 AM,8:50 AM,9:10 AM,9:30 AM,9:50 AM,10:10 AM**,10:30 AM,10:38 AM**,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,-,2:10 PM,2:30 PM,2:50 PM,3:10 PM,3:30 PM,3:50 PM,4:10 PM,4:30 PM,4:50 PM,5:10 PM,5:30 PM,5:50 PM**,6:08 PM,6:23 PM**,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM*
Eastview Rd. at Glenburnie Dr. ,327,5:39 AM,6:09 AM,6:39 AM,6:56 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:56 AM,10:16 AM**,10:36 AM,10:39 AM**,11:09 AM,11:39 AM,12:09 PM,12:39 PM,1:09 PM,1:39 PM,1:56 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:56 PM**,6:09 PM,6:24 PM**,6:39 PM,7:09 PM,7:39 PM,8:09 PM,8:39 PM,9:09 PM,9:39 PM,10:09 PM,10:39 PM,11:09 PM,11:39 PM,12:09 AM,12:39 AM*
Eastview Rd. at Mountford Dr.,328,5:39 AM,6:09 AM,6:39 AM,6:56 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:56 AM,10:16 AM**,10:36 AM,10:39 AM**,11:09 AM,11:39 AM,12:09 PM,12:39 PM,1:09 PM,1:39 PM,1:56 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:56 PM**,6:09 PM,6:24 PM**,6:39 PM,7:09 PM,7:39 PM,8:09 PM,8:39 PM,9:09 PM,9:39 PM,10:09 PM,10:39 PM,11:09 PM,11:39 PM,12:09 AM,12:39 AM*
Eastview Rd. at Auden Rd.,329,5:39 AM,6:09 AM,6:39 AM,6:56 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:56 AM,10:16 AM**,10:36 AM,10:39 AM**,11:09 AM,11:39 AM,12:09 PM,12:39 PM,1:09 PM,1:39 PM,1:56 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:56 PM**,6:09 PM,6:24 PM**,6:39 PM,7:09 PM,7:39 PM,8:09 PM,8:39 PM,9:09 PM,9:39 PM,10:09 PM,10:39 PM,11:09 PM,11:39 PM,12:09 AM,12:39 AM*
Eastview Rd. at Summit Ridge Dr.,330,5:39 AM,6:09 AM,6:39 AM,6:56 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:56 AM,10:16 AM**,10:36 AM,10:39 AM**,11:09 AM,11:39 AM,12:09 PM,12:39 PM,1:09 PM,1:39 PM,1:56 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:56 PM**,6:09 PM,6:24 PM**,6:39 PM,7:09 PM,7:39 PM,8:09 PM,8:39 PM,9:09 PM,9:39 PM,10:09 PM,10:39 PM,11:09 PM,11:39 PM,12:09 AM,12:39 AM*
