Stop Name,NextBus ID,,,,,,,,,,,,,,,,,,,,,
Scottsdale Dr. at Steffler Dr,0616, - ,9:42 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM,2:12 PM,2:42 PM,3:12 PM,3:42 PM,4:12 PM,4:42 PM,5:12 PM,5:42 PM,6:12 PM,6:42 PM,7:12 PM*
711 Scottsdale Dr.,0617, - ,9:42 AM,10:12 AM,10:42 AM,11:12 AM,11:42 AM,12:12 PM,12:42 PM,1:12 PM,1:42 PM,2:12 PM,2:42 PM,3:12 PM,3:42 PM,4:12 PM,4:42 PM,5:12 PM,5:42 PM,6:12 PM,6:42 PM,7:12 PM*
692 Scottsdale Dr.,0618,9:14 AM,9:44 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:14 PM,2:44 PM,3:14 PM,3:44 PM,4:14 PM,4:44 PM,5:14 PM,5:44 PM,6:14 PM,6:44 PM,7:14 PM*
Stone Rd. W. at Scottsdale Dr.,0619,9:14 AM,9:44 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:14 PM,2:44 PM,3:14 PM,3:44 PM,4:14 PM,4:44 PM,5:14 PM,5:44 PM,6:14 PM,6:44 PM, - 
372 Stone Rd. W.,0620,9:14 AM,9:44 AM,10:14 AM,10:44 AM,11:14 AM,11:44 AM,12:14 PM,12:44 PM,1:14 PM,1:44 PM,2:14 PM,2:44 PM,3:14 PM,3:44 PM,4:14 PM,4:44 PM,5:14 PM,5:44 PM,6:14 PM,6:44 PM, - 
Stone Rd. W. at Edinburgh Rd. S. ,0621,9:18 AM,9:48 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:18 PM,2:48 PM,3:18 PM,3:48 PM,4:18 PM,4:48 PM,5:18 PM,5:48 PM,6:18 PM,6:48 PM, - 
Youngman Dr. at Harvard Rd.,0622,9:18 AM,9:48 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:18 PM,2:48 PM,3:18 PM,3:48 PM,4:18 PM,4:48 PM,5:18 PM,5:48 PM,6:18 PM,6:48 PM, - 
Harvard Rd. at Princeton Pl.,0623,9:18 AM,9:48 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:18 PM,2:48 PM,3:18 PM,3:48 PM,4:18 PM,4:48 PM,5:18 PM,5:48 PM,6:18 PM,6:48 PM, - 
Harvard Rd. at Rickson Ave.,0624,9:18 AM,9:48 AM,10:18 AM,10:48 AM,11:18 AM,11:48 AM,12:18 PM,12:48 PM,1:18 PM,1:48 PM,2:18 PM,2:48 PM,3:18 PM,3:48 PM,4:18 PM,4:48 PM,5:18 PM,5:48 PM,6:18 PM,6:48 PM, - 
35 Harvard Ave. at Plaza,0625,9:21 AM,9:51 AM,10:21 AM,10:51 AM,11:21 AM,11:51 AM,12:21 PM,12:51 PM,1:21 PM,1:51 PM,2:21 PM,2:51 PM,3:21 PM,3:51 PM,4:21 PM,4:51 PM,5:21 PM,5:51 PM,6:21 PM,6:51 PM, - 
Gordon St. at Monticello Cres.,0626,9:21 AM,9:51 AM,10:21 AM,10:51 AM,11:21 AM,11:51 AM,12:21 PM,12:51 PM,1:21 PM,1:51 PM,2:21 PM,2:51 PM,3:21 PM,3:51 PM,4:21 PM,4:51 PM,5:21 PM,5:51 PM,6:21 PM,6:51 PM, - 
University Centre,0627,9:25 AM,9:55 AM,10:25 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:25 PM,2:55 PM,3:25 PM,3:55 PM,4:25 PM,4:55 PM,5:25 PM,5:55 PM,6:25 PM,6:55 PM, - 
