Stop Name,NexBus ID,,,,,Peak Service,,,,,,,,,,,,,,,,,,Peak Service,,,,,,,,,,,,,,,,,,,,,,,,,
Elmira Rd N. at Flaherty Dr.,2011,-,6:00 AM,6:30 AM,7:00 AM,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:30 PM,6:55 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
Elmira Rd. N. at Independence Pl.,2012,-,6:00 AM,6:30 AM,7:00 AM,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:30 PM,6:55 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
Elmira Rd. at Massey Rd.,2013,-,6:00 AM,6:30 AM,7:00 AM,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:30 PM,6:55 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
Elmira Rd. at Power Corp,2014,-,6:00 AM,6:30 AM,7:00 AM,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:30 PM,6:55 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
925 Woodlawn Rd. W.,2015,-,6:00 AM,6:30 AM,7:00 AM,7:15 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:55 AM,10:15 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:15 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:55 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:30 PM,6:55 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM,12:00 AM,12:30 AM
Governors Rd. At Woodlawn Rd. W.,2016,-,6:03 AM,6:33 AM,7:03 AM,7:18 AM,7:38 AM,7:58 AM,8:18 AM,8:38 AM,8:58 AM,9:18 AM,9:38 AM,9:58 AM,10:18 AM,10:33 AM,11:03 AM,11:33 AM,12:03 PM,12:33 PM,1:03 PM,1:33 PM,2:03 PM,2:18 PM,2:38 PM,2:58 PM,3:18 PM,3:38 PM,3:58 PM,4:18 PM,4:38 PM,4:58 PM,5:18 PM,5:38 PM,5:58 PM,6:18 PM,6:33 PM,7:00 PM,7:33 PM,8:03 PM,8:33 PM,9:03 PM,9:33 PM,10:03 PM,10:33 PM,11:03 PM,11:33 PM,12:03 AM,12:33 AM
110 Malcolm Rd. ,2017,-,6:03 AM,6:33 AM,7:03 AM,7:18 AM,7:38 AM,7:58 AM,8:18 AM,8:38 AM,8:58 AM,9:18 AM,9:38 AM,9:58 AM,10:18 AM,10:33 AM,11:03 AM,11:33 AM,12:03 PM,12:33 PM,1:03 PM,1:33 PM,2:03 PM,2:18 PM,2:38 PM,2:58 PM,3:18 PM,3:38 PM,3:58 PM,4:18 PM,4:38 PM,4:58 PM,5:18 PM,5:38 PM,5:58 PM,6:18 PM,6:33 PM,7:00 PM,7:33 PM,8:03 PM,8:33 PM,9:03 PM,9:33 PM,10:03 PM,10:33 PM,11:03 PM,11:33 PM,12:03 AM,12:33 AM
14 Malcolm Rd.,2018,-,6:04 AM,6:34 AM,7:04 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:19 PM,6:34 PM,7:03 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
2 Malcolm Rd. ,2019,-,6:04 AM,6:34 AM,7:04 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:19 PM,6:34 PM,7:03 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
450 Michener Rd. ,2020,-,6:04 AM,6:34 AM,7:04 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:19 PM,6:34 PM,7:03 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
Michener Rd. at Minto Rd. ,2021,-,6:04 AM,6:34 AM,7:04 AM,7:19 AM,7:39 AM,7:59 AM,8:19 AM,8:39 AM,8:59 AM,9:19 AM,9:39 AM,9:59 AM,10:19 AM,10:34 AM,11:04 AM,11:34 AM,12:04 PM,12:34 PM,1:04 PM,1:34 PM,2:04 PM,2:19 PM,2:39 PM,2:59 PM,3:19 PM,3:39 PM,3:59 PM,4:19 PM,4:39 PM,4:59 PM,5:19 PM,5:39 PM,5:59 PM,6:19 PM,6:34 PM,7:03 PM,7:34 PM,8:04 PM,8:34 PM,9:04 PM,9:34 PM,10:04 PM,10:34 PM,11:04 PM,11:34 PM,12:04 AM,12:34 AM
530 Massey Rd. ,2022,-,6:08 AM,6:38 AM,7:08 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
Massey Rd. at Elmira Rd. N.,2023,-,6:08 AM,6:38 AM,7:08 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
400 Massey Rd. ,2024,-,6:08 AM,6:38 AM,7:08 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
265 Massey Rd. ,2025,-,6:08 AM,6:38 AM,7:08 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
Massey Rd. At Imperial Rd. N.,2026,-,6:08 AM,6:38 AM,7:08 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
Imperial Rd. at Woodlawn Rd. W ,2027,-,6:08 AM,6:38 AM,7:08 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:03 PM,5:23 PM,5:43 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
Imperial Rd. opposite Galaxy Cinema ,2028,-,6:17 AM,6:47 AM,7:13 AM,7:32 AM,7:52 AM,8:12 AM,8:32 AM,8:52 AM,9:12 AM,9:32 AM,9:48 AM,10:12 AM,10:32 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:13 PM,2:32 PM,2:52 PM,3:12 PM,3:32 PM,3:52 PM,4:12 PM,4:32 PM,4:55 PM,5:12 PM,5:32 PM,5:52 PM,6:12 PM,6:32 PM,6:43 PM,7:17 PM,7:47 PM,8:20 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM,12:43 AM
190 Curtis Dr. at Monarch Rd. ,2029,-,6:17 AM,6:47 AM,7:13 AM,7:32 AM,7:52 AM,8:12 AM,8:32 AM,8:52 AM,9:12 AM,9:32 AM,9:48 AM,10:12 AM,10:32 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:13 PM,2:32 PM,2:52 PM,3:12 PM,3:32 PM,3:52 PM,4:12 PM,4:32 PM,4:55 PM,5:12 PM,5:32 PM,5:52 PM,6:12 PM,6:32 PM,6:43 PM,7:17 PM,7:47 PM,8:20 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM,12:43 AM
Curtis Dr. at Regal Rd. ,2030,-,6:17 AM,6:47 AM,7:13 AM,7:32 AM,7:52 AM,8:12 AM,8:32 AM,8:52 AM,9:12 AM,9:32 AM,9:48 AM,10:12 AM,10:32 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:13 PM,2:32 PM,2:52 PM,3:12 PM,3:32 PM,3:52 PM,4:12 PM,4:32 PM,4:55 PM,5:12 PM,5:32 PM,5:52 PM,6:12 PM,6:32 PM,6:43 PM,7:17 PM,7:47 PM,8:20 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM,12:43 AM
Curtis Dr. at Silvercreek Pkwy. N.,2031,-,6:17 AM,6:47 AM,7:13 AM,7:32 AM,7:52 AM,8:12 AM,8:32 AM,8:52 AM,9:12 AM,9:32 AM,9:48 AM,10:12 AM,10:32 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:13 PM,2:32 PM,2:52 PM,3:12 PM,3:32 PM,3:52 PM,4:12 PM,4:32 PM,4:55 PM,5:12 PM,5:32 PM,5:52 PM,6:12 PM,6:32 PM,6:43 PM,7:17 PM,7:47 PM,8:20 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM,12:43 AM
Silvercreek Pkwy. N. at Woodlawn Rd. W.,2032,-,6:17 AM,6:47 AM,7:13 AM,7:32 AM,7:52 AM,8:12 AM,8:32 AM,8:52 AM,9:12 AM,9:32 AM,9:48 AM,10:12 AM,10:32 AM,10:47 AM,11:17 AM,11:47 AM,12:17 PM,12:47 PM,1:17 PM,1:47 PM,2:13 PM,2:32 PM,2:52 PM,3:12 PM,3:32 PM,3:52 PM,4:12 PM,4:32 PM,4:55 PM,5:12 PM,5:32 PM,5:52 PM,6:12 PM,6:32 PM,6:43 PM,7:17 PM,7:47 PM,8:20 PM,8:47 PM,9:17 PM,9:47 PM,10:17 PM,10:47 PM,11:17 PM,11:47 PM,12:17 AM,12:43 AM
Silvercreek Pkwy. N. at Campbell Rd.,2033,5:50 AM,6:20 AM,6:50 AM,7:16 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:51 AM,10:15 AM,10:35 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:16 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:58 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:35 PM,6:48 PM,7:20 PM,7:50 PM,8:23 PM,8:50 PM,9:20 PM,9:50 PM,10:20 PM,10:50 PM,11:20 PM,11:05 PM,12:20 AM,12:47 AM
Silvercreek Pkwy N. at  Speedvale Ave. W.,2034,5:50 AM,6:20 AM,6:50 AM,7:16 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:51 AM,10:15 AM,10:35 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:16 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:58 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:35 PM,6:48 PM,7:20 PM,7:50 PM,8:23 PM,8:50 PM,9:20 PM,9:50 PM,10:20 PM,10:50 PM,11:20 PM,11:05 PM,12:20 AM,12:47 AM
Silvercreek Pkwy. N. at Church,2035,5:50 AM,6:20 AM,6:50 AM,7:16 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:51 AM,10:15 AM,10:35 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:16 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:58 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:35 PM,6:48 PM,7:20 PM,7:50 PM,8:23 PM,8:50 PM,9:20 PM,9:50 PM,10:20 PM,10:50 PM,11:20 PM,11:05 PM,12:20 AM,12:47 AM
Silvercreek Pkwy. N. at Willow Rd. ,2036,5:50 AM,6:20 AM,6:50 AM,7:16 AM,7:35 AM,7:55 AM,8:15 AM,8:35 AM,8:55 AM,9:15 AM,9:35 AM,9:51 AM,10:15 AM,10:35 AM,10:50 AM,11:20 AM,11:50 AM,12:20 PM,12:50 PM,1:20 PM,1:50 PM,2:16 PM,2:35 PM,2:55 PM,3:15 PM,3:35 PM,3:55 PM,4:15 PM,4:35 PM,4:58 PM,5:15 PM,5:35 PM,5:55 PM,6:15 PM,6:35 PM,6:48 PM,7:20 PM,7:50 PM,8:23 PM,8:50 PM,9:20 PM,9:50 PM,10:20 PM,10:50 PM,11:20 PM,11:05 PM,12:20 AM,12:47 AM
Opposite Willow West Mall Arrive,,5:55 AM,6:25 AM,6:55 AM,7:21 AM,7:40 AM,8:00 AM,8:20 AM,8:40 AM,9:00 AM,9:20 AM,9:40 AM,9:56 AM,10:20 AM,10:40 AM,10:55 AM,11:25 AM,11:55 AM,12:25 PM,12:55 PM,1:25 PM,1:55 PM,2:21 PM,2:40 PM,3:00 PM,3:20 PM,3:40 PM,4:00 PM,4:20 PM,4:40 PM,5:02 PM,5:20 PM,5:40 PM,6:00 PM,6:20 PM,6:40 PM,6:52 PM,7:25 PM,7:55 PM,8:26 PM,8:55 PM,9:25 PM,9:55 PM,10:25 PM,10:55 PM,11:25 PM,11:55 PM,12:25 AM,-
Opposite Willow West Mall,2037,5:58 AM,6:28 AM,6:58 AM,7:23 AM,7:43 AM,8:03 AM,8:23 AM,8:43 AM,9:03 AM,9:23 AM,9:43 AM,9:59 AM,10:23 AM,10:43 AM,10:58 AM,11:28 AM,11:58 AM,12:28 PM,12:58 PM,1:28 PM,1:58 PM,2:23 PM,2:43 PM,3:03 PM,3:23 PM,3:43 PM,4:03 PM,4:23 PM,4:43 PM,5:05 PM,5:23 PM,5:43 PM,6:03 PM,6:23 PM,6:43 PM,6:55 PM,7:28 PM,7:58 PM,8:28 PM,8:58 PM,9:28 PM,9:58 PM,10:28 PM,10:58 PM,11:28 PM,11:58 PM,12:28 AM,-
