Stop Name,Stop ID,Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speedvale Ave. E. at Renfield St.,1210,5:53 AM,6:23 AM,6:53 AM,7:11 AM,7:31 AM,7:51 AM,8:11 AM,8:31 AM,8:51 AM,9:11 AM,9:31 AM,9:48 AM,10:08 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:11 PM,2:31 PM,2:51 PM,3:11 PM,3:31 PM,3:51 PM,4:11 PM,4:31 PM,4:51 PM,5:11 PM,5:31 PM,5:48 PM,6:08 PM,6:23 PM,6:53 PM,7:23 PM,7:53 PM,8:23 PM,8:53 PM,9:23 PM,9:53 PM,10:23 PM,10:53 PM,11:23 PM,11:53 PM,12:23 AM
Speedvale Ave. E. at Acorn Pl.,1211,5:53 AM,6:23 AM,6:53 AM,7:11 AM,7:31 AM,7:51 AM,8:11 AM,8:31 AM,8:51 AM,9:11 AM,9:31 AM,9:48 AM,10:08 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:11 PM,2:31 PM,2:51 PM,3:11 PM,3:31 PM,3:51 PM,4:11 PM,4:31 PM,4:51 PM,5:11 PM,5:31 PM,5:48 PM,6:08 PM,6:23 PM,6:53 PM,7:23 PM,7:53 PM,8:23 PM,8:53 PM,9:23 PM,9:53 PM,10:23 PM,10:53 PM,11:23 PM,11:53 PM,12:23 AM
Victoria Rd. N. at Speedvale Ave. E.,1212,5:53 AM,6:23 AM,6:53 AM,7:11 AM,7:31 AM,7:51 AM,8:11 AM,8:31 AM,8:51 AM,9:11 AM,9:31 AM,9:48 AM,10:08 AM,10:23 AM,10:53 AM,11:23 AM,11:53 AM,12:23 PM,12:53 PM,1:23 PM,1:53 PM,2:11 PM,2:31 PM,2:51 PM,3:11 PM,3:31 PM,3:51 PM,4:11 PM,4:31 PM,4:51 PM,5:11 PM,5:31 PM,5:48 PM,6:08 PM,6:23 PM,6:53 PM,7:23 PM,7:53 PM,8:23 PM,8:53 PM,9:23 PM,9:53 PM,10:23 PM,10:53 PM,11:23 PM,11:53 PM,12:23 AM
Victoria Rd. N. at Brant Ave.,1213,5:57 AM,6:27 AM,6:57 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:52 AM,10:12 AM,10:27 AM,10:57 AM,11:27 AM,11:57 AM,12:27 PM,12:57 PM,1:27 PM,1:57 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:52 PM,6:12 PM,6:27 PM,6:57 PM,7:27 PM,7:57 PM,8:27 PM,8:57 PM,9:27 PM,9:57 PM,10:27 PM,10:57 PM,11:27 PM,11:57 PM,12:27 AM
Woodlawn Rd. E. at Victoria Rd. N.,1214,5:57 AM,6:27 AM,6:57 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:52 AM,10:12 AM,10:27 AM,10:57 AM,11:27 AM,11:57 AM,12:27 PM,12:57 PM,1:27 PM,1:57 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:52 PM,6:12 PM,6:27 PM,6:57 PM,7:27 PM,7:57 PM,8:27 PM,8:57 PM,9:27 PM,9:57 PM,10:27 PM,10:57 PM,11:27 PM,11:57 PM,12:27 AM
Windsor St. at Kingsley Crt.,1215,5:57 AM,6:27 AM,6:57 AM,7:16 AM,7:36 AM,7:56 AM,8:16 AM,8:36 AM,8:56 AM,9:16 AM,9:36 AM,9:52 AM,10:12 AM,10:27 AM,10:57 AM,11:27 AM,11:57 AM,12:27 PM,12:57 PM,1:27 PM,1:57 PM,2:16 PM,2:36 PM,2:56 PM,3:16 PM,3:36 PM,3:56 PM,4:16 PM,4:36 PM,4:56 PM,5:16 PM,5:36 PM,5:52 PM,6:12 PM,6:27 PM,6:57 PM,7:27 PM,7:57 PM,8:27 PM,8:57 PM,9:27 PM,9:57 PM,10:27 PM,10:57 PM,11:27 PM,11:57 PM,12:27 AM
Waverly Dr. at Stevenson St.,1216,6:01 AM,6:31 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,9:56 AM,10:16 AM,10:31 AM,11:01 AM,11:31 AM,12:01 PM,12:31 PM,1:01 PM,1:31 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,5:56 PM,6:16 PM,6:31 PM,7:01 PM,7:31 PM,8:01 PM,8:31 PM,9:01 PM,9:31 PM,10:01 PM,10:31 PM,11:01 PM,11:31 PM,12:01 AM,12:31 AM
Metcalfe St. at Waverley Dr. ,1217,6:01 AM,6:31 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,9:56 AM,10:16 AM,10:31 AM,11:01 AM,11:31 AM,12:01 PM,12:31 PM,1:01 PM,1:31 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,5:56 PM,6:16 PM,6:31 PM,7:01 PM,7:31 PM,8:01 PM,8:31 PM,9:01 PM,9:31 PM,10:01 PM,10:31 PM,11:01 PM,11:31 PM,12:01 AM,12:31 AM
Metcalfe St. at Shaftesbury Ave.,1218,6:01 AM,6:31 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,9:56 AM,10:16 AM,10:31 AM,11:01 AM,11:31 AM,12:01 PM,12:31 PM,1:01 PM,1:31 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,5:56 PM,6:16 PM,6:31 PM,7:01 PM,7:31 PM,8:01 PM,8:31 PM,9:01 PM,9:31 PM,10:01 PM,10:31 PM,11:01 PM,11:31 PM,12:01 AM,12:31 AM
Metcalfe St. at Speedvale  Ave.,1219,6:01 AM,6:31 AM,7:01 AM,7:21 AM,7:41 AM,8:01 AM,8:21 AM,8:41 AM,9:01 AM,9:21 AM,9:41 AM,9:56 AM,10:16 AM,10:31 AM,11:01 AM,11:31 AM,12:01 PM,12:31 PM,1:01 PM,1:31 PM,2:01 PM,2:21 PM,2:41 PM,3:01 PM,3:21 PM,3:41 PM,4:01 PM,4:21 PM,4:41 PM,5:01 PM,5:21 PM,5:41 PM,5:56 PM,6:16 PM,6:31 PM,7:01 PM,7:31 PM,8:01 PM,8:31 PM,9:01 PM,9:31 PM,10:01 PM,10:31 PM,11:01 PM,11:31 PM,12:01 AM,12:31 AM
Speedvale Ave. at Clive Ave.,1220,6:05 AM,6:35 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:00 AM,10:20 AM,10:35 AM,11:05 AM,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:00 PM,6:20 PM,6:35 PM,7:05 PM,7:35 PM,8:05 PM,8:35 PM,9:05 PM,9:35 PM,10:05 PM,10:35 PM,11:05 PM,11:35 PM,12:05 AM,12:35 AM
Delhi St. at Phillip Ave.,1221,6:05 AM,6:35 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:00 AM,10:20 AM,10:35 AM,11:05 AM,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:00 PM,6:20 PM,6:35 PM,7:05 PM,7:35 PM,8:05 PM,8:35 PM,9:05 PM,9:35 PM,10:05 PM,10:35 PM,11:05 PM,11:35 PM,12:05 AM,12:35 AM
Delhi St. at Emma St. ,1222,6:05 AM,6:35 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:00 AM,10:20 AM,10:35 AM,11:05 AM,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:00 PM,6:20 PM,6:35 PM,7:05 PM,7:35 PM,8:05 PM,8:35 PM,9:05 PM,9:35 PM,10:05 PM,10:35 PM,11:05 PM,11:35 PM,12:05 AM,12:35 AM
Delhi St. at Homewood Health Centre,1223,6:05 AM,6:35 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:00 AM,10:20 AM,10:35 AM,11:05 AM,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:00 PM,6:20 PM,6:35 PM,7:05 PM,7:35 PM,8:05 PM,8:35 PM,9:05 PM,9:35 PM,10:05 PM,10:35 PM,11:05 PM,11:35 PM,12:05 AM,12:35 AM
Delhi St. at Spring St.,1224,6:05 AM,6:35 AM,7:05 AM,7:25 AM,7:45 AM,8:05 AM,8:25 AM,8:45 AM,9:05 AM,9:25 AM,9:45 AM,10:00 AM,10:20 AM,10:35 AM,11:05 AM,11:35 AM,12:05 PM,12:35 PM,1:05 PM,1:35 PM,2:05 PM,2:25 PM,2:45 PM,3:05 PM,3:25 PM,3:45 PM,4:05 PM,4:25 PM,4:45 PM,5:05 PM,5:25 PM,5:45 PM,6:00 PM,6:20 PM,6:35 PM,7:05 PM,7:35 PM,8:05 PM,8:35 PM,9:05 PM,9:35 PM,10:05 PM,10:35 PM,11:05 PM,11:35 PM,12:05 AM,12:35 AM
Delhi St. at Eramosa Rd.,1225,6:08 AM,6:38 AM,7:08 AM,7:29 AM,7:49 AM,8:09 AM,8:29 AM,8:49 AM,9:09 AM,9:29 AM,9:49 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:29 PM,2:49 PM,3:09 PM,3:29 PM,3:49 PM,4:09 PM,4:29 PM,4:49 PM,5:09 PM,5:29 PM,5:49 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
Eramosa Rd. at Arthur St. ,1226,6:08 AM,6:38 AM,7:08 AM,7:29 AM,7:49 AM,8:09 AM,8:29 AM,8:49 AM,9:09 AM,9:29 AM,9:49 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:29 PM,2:49 PM,3:09 PM,3:29 PM,3:49 PM,4:09 PM,4:29 PM,4:49 PM,5:09 PM,5:29 PM,5:49 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
Wyndham St. N. at IF Shoe Store,1227,6:08 AM,6:38 AM,7:08 AM,7:29 AM,7:49 AM,8:09 AM,8:29 AM,8:49 AM,9:09 AM,9:29 AM,9:49 AM,10:03 AM,10:23 AM,10:38 AM,11:08 AM,11:38 AM,12:08 PM,12:38 PM,1:08 PM,1:38 PM,2:08 PM,2:29 PM,2:49 PM,3:09 PM,3:29 PM,3:49 PM,4:09 PM,4:29 PM,4:49 PM,5:09 PM,5:29 PM,5:49 PM,6:03 PM,6:23 PM,6:38 PM,7:08 PM,7:38 PM,8:08 PM,8:38 PM,9:08 PM,9:38 PM,10:08 PM,10:38 PM,11:08 PM,11:38 PM,12:08 AM,12:38 AM
Guelph Central Station,1228,6:11 AM,6:41 AM,7:11 AM,7:33 AM,7:53 AM,8:13 AM,8:33 AM,8:53 AM,9:13 AM,9:33 AM,9:53 AM,10:06 AM,10:26 AM,10:41 AM,11:11 AM,11:41 AM,12:11 PM,12:41 PM,1:11 PM,1:41 PM,2:11 PM,2:33 PM,2:53 PM,3:13 PM,3:33 PM,3:53 PM,4:13 PM,4:33 PM,4:53 PM,5:13 PM,5:33 PM,5:53 PM,6:06 PM,6:26 PM,6:41 PM,7:11 PM,7:41 PM,8:11 PM,8:41 PM,9:11 PM,9:41 PM,10:11 PM,10:41 PM,11:11 PM,11:41 PM,12:11 AM,12:41 AM
